Year,Month,Local Site Name,State,CO2 (ppm),Ozone (ppm),NO2 (ppb),PM2.5 (ug/m3),Daily AQI Value,Site Latitude,Site Longitude
2022,10,Greeley - Weld County Tower,CO,0.27857142857142864,0.04162962962962964,,,20.4,40.3863680009313,-104.73744
2022,10,HELENA,AL,,0.040724137931034486,,,38.310344827586206,33.317142,-86.825754
2022,10,HIDDEN VALLEY,AZ,,,,7.477777777777779,36.44444444444444,32.884761,-112.03705
2022,10,HIGHLAND RESERVOIR,CO,,0.04296774193548388,,,39.70967741935484,39.5678870009266,-104.957193
2022,10,HOT SPRINGS,AR,,,,7.716666666666668,40.166666666666664,34.469441080768,-93.0001781024042
2022,10,HUMBOLDT MOUNTAIN,AZ,,0.043870967741935496,,,40.67741935483871,33.9828000008749,-111.79871
2022,10,HUNTSVILLE CAPSHAW ROAD,AL,,0.04003333333333333,,,37.233333333333334,34.772727,-86.756174
2022,10,HUNTSVILLE OLD AIRPORT,AL,,0.0400344827586207,,7.492207792207792,38.06603773584906,34.68547,-86.58816
2022,10,Hanford-Irwin,CA,,0.05427586206896552,23.42413793103448,14.412903225806451,48.30337078651685,36.31567,-119.643447
2022,10,Hayward,CA,,0.03480000000000002,,,32.3,37.654456,-122.031547
2022,10,"Hebron, Colorado",CO,,0.043466666666666674,9.83793103448276,2.7677419354838704,21.555555555555557,40.5506,-106.385
2022,10,Hesperia-Olive Street,CA,,0.04129032258064516,,,38.354838709677416,34.41651,-117.28563
2022,10,High School Air Monitoring Station,AZ,,0.0460344827586207,,,42.96551724137931,33.508125371186,-111.838520485167
2022,10,Hollister,CA,,0.03843333333333335,,6.0633333333333335,33.9,36.8434250009057,-121.3621
2022,10,Hoover Wilderness,CA,,,,1.95,10.8,38.0880230383045,-119.178068761591
2022,10,Huntley Place-Hartford,CT,0.5952380952380953,,26.623076923076926,6.864179104477612,28.06140350877193,41.771444,-72.679923
2022,10,Huron,CA,,,,6.1000000000000005,33.92307692307692,36.198672,-120.101096
2022,10,I-25,CO,0.7193548387096773,,30.820689655172412,5.372222222222222,22.260416666666668,39.73217,-105.0153
2022,10,JLG SUPERSITE,AZ,0.5379310344827586,0.04473913043478262,31.464516129032262,5.707843137254901,27.044776119402986,33.503833,-112.095767
2022,10,Jackson-Clinton Road,CA,,0.044333333333333336,,,41.2,38.342606,-120.764426
2022,10,Jacobs,CA,0.215,0.02208695652173914,6.363636363636363,6.469999999999999,14.15625,40.7767800009332,-124.17949
2022,10,Jerseydale,CA,,0.05427272727272729,,,56.72727272727273,37.54377,-119.83957
2022,10,Joshua Tree NP - Black Rock,CA,,0.04883333333333333,,2.3200000000000003,37.625,34.06957,-116.38893
2022,10,Joshua Tree NP - Cottonwood Visitor Center,CA,,0.04570967741935484,,,42.483870967741936,33.747236000872,-115.820124
2022,10,Kaiser Wilderness,CA,,,,2.6100000000000003,14.5,37.2206398607598,-119.155556956851
2022,10,Keeler,CA,,,,4.931578947368421,23.63157894736842,36.487823,-117.871036
2022,10,Kenosha Pass,CO,,0.04751612903225808,,,44.70967741935484,39.417,-105.755
2022,10,King City 2,CA,,0.037967741935483884,,5.885714285714285,32.847457627118644,36.2092860008996,-121.126371
2022,10,Kremmling,CO,,0.039599999999999996,,,36.6,40.0580000009295,-106.37
2022,10,LONGMONT - MUNICIPAL BLDG,CO,,,,5.744285714285713,31.37142857142857,40.1645760009301,-105.100856
2022,10,La Casa,CO,0.4419354838709678,0.03870967741935485,31.36666666666667,6.445833333333335,28.25465838509317,39.77949,-105.00518
2022,10,La Habra,CA,0.3076923076923077,0.047769230769230786,19.842307692307692,,22.474358974358974,33.92513,-117.95264
2022,10,Lake Elsinore,CA,0.3129032258064516,0.05479310344827587,17.59032258064516,7.312903225806452,28.565573770491802,33.67649,-117.33098
2022,10,Lake Tahoe Community College,CA,,,,3.8600000000000003,21.6,38.9248,-119.97
2022,10,Lakeport-S. Main Street,CA,,0.03833333333333334,,4.279999999999999,33.74285714285714,39.0189300009231,-122.91333
2022,10,Lancaster-Division Street,CA,,0.05151612903225808,25.12903225806452,7.541935483870969,38.44086021505376,34.6697390008831,-118.130511
2022,10,Laney College,CA,0.4206896551724139,,20.396551724137932,9.2,23.35632183908046,37.793624,-122.263376
2022,10,Lassen Volcanic NP - Manzanita Lake Fire Station,CA,,0.04493103448275862,,2.344444444444445,34.921052631578945,40.53999,-121.57646
2022,10,Lava Beds National Monument,CA,,,,4.512499999999999,23.375,41.711824509,-121.50999312
2022,10,Lebec,CA,,,,4.174193548387096,23.129032258064516,34.841567,-118.860588
2022,10,Lebec-Peace Valley/Frazier Park Roads,CA,,,,3.9899999999999993,22.2,34.821921799,-118.88759767
2022,10,Lee Vining,CA,,,,3.0403225806451615,16.951612903225808,37.962069,-119.120278
2022,10,Leeds,AL,,0.03943333333333334,,9.695774647887326,43.20792079207921,33.545278,-86.549167
2022,10,Lehi Air Monitoring Station,AZ,,0.048903225806451615,,,46.54838709677419,33.4746094209814,-111.805769312522
2022,10,Lincoln-2885 Moore Road,CA,,0.046741935483870976,,6.790322580645163,39.61290322580645,38.867937000922,-121.338353
2022,10,Livermore,CA,,0.04051612903225807,19.141935483870967,7.345161290322579,31.741935483870968,37.687526,-121.784217
2022,10,Lompoc H Street,CA,0.02727272727272728,0.035620689655172434,5.5,5.670967741935484,20.939393939393938,34.6378200008827,-120.4575
2022,10,Lompoc HSP,CA,,0.037105263157894745,1.373913043478261,,16.047619047619047,34.7253520008837,-120.428717
2022,10,Lone Pine Paiute-Shoshone Reservation,CA,,,,4.83225806451613,26.629032258064516,36.5955560009034,-118.049167
2022,10,Long Beach-Route 710 Near Road,CA,,,40.841379310344834,12.830000000000002,50.674157303370784,33.8596620008734,-118.200707
2022,10,Los Angeles-North Main Street,CA,0.5233333333333333,0.04782758620689657,28.76896551724138,12.502666666666663,33.486486486486484,34.0665900008759,-118.22688
2022,10,Los Flores Canyon #1,CA,0.06774193548387099,0.04225806451612904,1.4,,13.880434782608695,34.489740000881,-120.04692
2022,10,Los Gatos,CA,,0.036677419354838724,,,33.903225806451616,37.226862,-121.979675
2022,10,MANITOU SPRINGS,CO,,0.0448,,,41.5,38.8530970009219,-104.901289
2022,10,MARION,AR,,0.034354838709677434,17.17666666666667,10.175609756097561,34.1764705882353,35.1972876317392,-90.1931407655994
2022,10,MENA,AR,,,,7.529999999999999,39.8,34.5836985877722,-94.2262344697634
2022,10,MESA,AZ,0.4,0.04793548387096774,,3.9677419354838714,23.967741935483872,33.4101800008677,-111.86536
2022,10,"MOMS, ADEM",AL,,0.04126923076923079,,8.309999999999999,40.21739130434783,32.412811,-86.263394
2022,10,Madera-City,CA,,0.05386206896551725,,10.148387096774194,53.71666666666667,36.953256,-120.034203
2022,10,Madera-Pump Yard,CA,,0.05103571428571429,14.926666666666666,,32.672413793103445,36.867125,-120.010158
2022,10,Mammoth Lakes,CA,,,,4.555555555555555,25.333333333333332,37.64571,-118.96652
2022,10,Manteca,CA,,,,7.7,40.8,37.793392,-121.247874
2022,10,Maricopa,CA,,0.05774193548387095,,,67.58064516129032,35.051454,-119.40262
2022,10,McAdory,AL,,0.03813333333333334,,8.005555555555556,38.92424242424242,33.331111,-87.003611
2022,10,McAuliffe Park,CT,,0.029354838709677433,15.780645161290325,6.296774193548389,27.096774193548388,41.7847220009374,-72.631667
2022,10,McClure Pass,CO,,0.044,,,41.0,39.09,-107.234
2022,10,Meadow and Bank Streets,CT,,,,6.5048387096774185,35.32258064516129,41.550556,-73.043611
2022,10,Merced-Coffee,CA,,0.05153333333333335,18.83448275862069,9.593548387096776,39.65555555555556,37.281853,-120.433671
2022,10,Merced-M St,CA,,,,10.138709677419355,49.25806451612903,37.30832,-120.480456
2022,10,Mesa Verde NP - Resource Management Area,CO,,0.04070967741935485,,2.1166666666666667,28.163265306122447,37.1984,-108.49046
2022,10,Mesa2,CA,,,,6.170967741935484,33.74193548387097,35.02083,-120.56388
2022,10,Mines Peak,CO,,0.04580645161290323,,,42.87096774193548,39.794391,-105.76398
2022,10,Mira Loma (Van Buren),CA,0.4034482758620689,0.05510344827586207,22.05517241379311,14.25555555555556,41.513333333333335,33.996360000875,-117.4924
2022,10,Modesto-14th Street,CA,0.37857142857142856,0.04735000000000002,,10.247222222222222,33.86904761904762,37.642165,-120.994212
2022,10,Mohawk Mt-Cornwall,CT,0.17500000000000004,0.03873333333333335,,3.6611111111111114,20.49206349206349,41.8213420009376,-73.297257
2022,10,Mojave - CA 58 Business,CA,,0.05,,5.5451612903225795,40.38709677419355,35.0465280008873,-118.162833
2022,10,Morongo Air Monitoring Station,CA,,0.05036666666666667,,10.678571428571427,48.60344827586207,33.9447129,-116.830074
2022,10,Morro Bay,CA,,0.035166666666666686,,,32.6,35.36631,-120.84271
2022,10,Mount Baldy,AZ,,,,1.24,6.8,34.0584750370195,-109.441258534854
2022,10,NATIONAL RENEWABLE ENERGY LABS - NREL,CO,,0.04364516129032259,,,40.516129032258064,39.7437240009277,-105.177989
2022,10,NCORE,AK,0.16,0.014451612903225813,,4.785294117647059,20.211009174311926,64.84569,-147.727413
2022,10,NEWPORT,AR,,,,11.02,49.3,35.6372827821457,-91.188905955467
2022,10,NLR AIRPORT,AR,,0.035612903225806465,,,33.0,34.8357211208321,-92.2605813844258
2022,10,NOGALES POST OFFICE,AZ,,,,7.197222222222221,38.361111111111114,31.337204,-110.936718
2022,10,NORTH PHOENIX,AZ,,0.046677419354838705,,5.031034482758621,35.95,33.5603100008696,-112.06619
2022,10,Nazlini,AZ,,,,1.9599999999999997,10.7,35.8804038106536,-109.438003185736
2022,10,Niland-English Road,CA,,0.038766666666666665,,,35.9,33.213611,-115.54528
2022,10,Nipomo Regional Park (NRP),CA,,0.03819354838709679,5.709677419354839,,20.516129032258064,35.03146,-120.50103
2022,10,North Birmingham,AL,0.316,0.04296666666666667,22.987999999999992,9.540000000000001,25.8,33.553056,-86.815
2022,10,North Hollywood (NOHO),CA,,0.05080645161290324,23.55161290322581,12.429032258064515,42.784946236559136,34.1819770008773,-118.363036
2022,10,North Pole Fire Station #3,AK,,,,6.615714285714285,33.81428571428572,64.762641,-147.310279
2022,10,Norwood,CO,,0.04185714285714286,,,38.857142857142854,38.132,-108.285
2022,10,ORANGE GROVE,AZ,,,,5.522580645161288,30.70967741935484,32.3226614191457,-111.038389291448
2022,10,ORGAN PIPE NM,AZ,,,,2.8899999999999997,16.1,31.949999722,-112.801
2022,10,Oakland,CA,0.4258064516129033,0.025677419354838724,15.203225806451613,8.280645161290321,21.419354838709676,37.743065,-122.169935
2022,10,Oakland West,CA,0.6064516129032257,0.027225806451612915,18.32903225806452,6.945161290322579,21.427419354838708,37.814781,-122.282347
2022,10,Oildale,CA,,0.06332258064516129,,,83.7741935483871,35.438035,-119.016787
2022,10,Ojai - East Ojai Ave,CA,,0.04845161290322581,,5.738709677419354,39.24193548387097,34.44806,-119.2313
2022,10,Ontario Near Road (Etiwanda),CA,0.5142857142857142,,40.080769230769235,,21.185185185185187,34.0681200008759,-117.52579
2022,10,Ontario-Route 60 Near Road,CA,,,42.69677419354839,14.964516129032255,53.956989247311824,34.030833,-117.61722
2022,10,PARR,AR,0.39666666666666667,0.031483870967741946,18.930434782608696,7.74166666666667,27.19871794871795,34.7561888042723,-92.2812958643647
2022,10,PHENIX CITY - SOUTH GIRARD SCHOOL,AL,,0.04046153846153847,,8.427586206896551,40.85454545454545,32.437028,-84.999653
2022,10,PINAL AIR PARK,AZ,,0.04493548387096775,,,41.645161290322584,32.5083060008556,-111.308056
2022,10,PINNACLE PEAK,AZ,,0.04780645161290323,,,45.54838709677419,33.7063900008715,-111.85575
2022,10,PLACERVILLE- CANAL STREET,CA,,0.04896774193548389,,,46.87096774193548,38.73196,-120.81162
2022,10,Pala Airpad,CA,,0.03416129032258066,,4.656451612903225,27.806451612903224,33.3625928342781,-117.090229999878
2022,10,Palisade-Water Treatment,CO,,0.03938709677419356,,,36.483870967741936,39.1305750009238,-108.313835
2022,10,Palm Springs,CA,0.2523809523809524,0.05283333333333335,17.5,6.255555555555555,27.08888888888889,33.85275,-116.54101
2022,10,Paradise - Airport,CA,,0.052888888888888895,,,54.55555555555556,39.708454,-121.617309
2022,10,Paradise - Theater,CA,,,,5.377777777777778,29.555555555555557,39.77919,-121.59135
2022,10,Paradise Road,CA,,0.045571428571428575,0.25,,22.692307692307693,34.5416600008816,-119.79146
2022,10,Parlier,CA,,0.05423333333333334,16.076666666666668,,38.05,36.597442,-119.503659
2022,10,Pasadena,CA,0.4137931034482758,0.04975862068965518,22.879310344827587,10.73,27.90721649484536,34.1326,-118.1272
2022,10,Paso Robles,CA,,0.04346666666666667,,,40.46666666666667,35.614668,-120.656912
2022,10,Pawnee Buttes,CO,,0.04206451612903227,,,38.903225806451616,40.813,-104.036
2022,10,Pechanga,CA,,0.05016129032258067,5.749999999999999,6.802857142857143,30.625,33.4478670008682,-117.088649
2022,10,Petrified Forest NP - South Entrance,AZ,,0.04193548387096774,,1.9111111111111105,32.55,34.82251,-109.89249
2022,10,Phelan-Beekley Road & Phelan Road,CA,,0.04754838709677419,,,44.225806451612904,34.4251000008802,-117.5898
2022,10,Pico Rivera #2,CA,0.5178571428571428,0.04639285714285716,29.475,10.687499999999998,28.08695652173913,34.0102900008752,-118.0685
2022,10,Pinnacles NP - Southwest of East Entrance Station,CA,,0.04642307692307694,,4.52,38.44444444444444,36.48324,-121.15688
2022,10,Piru - Pacific,CA,,0.047612903225806455,,9.948387096774194,45.82258064516129,34.404281,-118.80998
2022,10,Platteville - Middle School,CO,,,,6.119999999999999,34.1,40.2093870009303,-104.82405
2022,10,Platteville Atmospheric Observatory,CO,,0.0453,17.881481481481483,,29.859649122807017,40.1816250009302,-104.72613
2022,10,Pleasanton - Owens Ct,CA,0.5599999999999999,,20.919999999999995,7.919354838709674,22.86813186813187,37.7012220009132,-121.903019
2022,10,Point Reyes NS Ranger Station,CA,,,,4.2555555555555555,23.444444444444443,38.122978522,-122.909439692
2022,10,Pomona,CA,0.49677419354838703,0.053935483870967756,29.99032258064516,,30.849462365591396,34.06703,-117.7514
2022,10,Porterville,CA,,0.06246666666666665,,9.703225806451611,65.06557377049181,36.0318310008979,-119.055018
2022,10,Portola,CA,,,,7.46,35.4,39.81336,-120.47069
2022,10,Prescott Pioneer Park,AZ,,0.03964516129032259,,,36.67741935483871,34.6120550008824,-112.463213
2022,10,Pueblo - Fountain School,CO,,,,5.109999999999999,28.4,38.2760990009177,-104.597613
2022,10,QUEEN VALLEY,AZ,,0.044161290322580656,,,40.903225806451616,33.293465,-111.285594
2022,10,Quincy-N Church Street,CA,,,,4.625000000000001,24.464285714285715,39.9395670009288,-120.944376
2022,10,ROCKY FLATS-N,CO,,0.044903225806451626,5.716666666666666,,23.852459016393443,39.9127990009287,-105.188587
2022,10,ROSE ELEMENTARY,AZ,,0.04272413793103449,,3.2258064516129035,28.433333333333334,32.1729950008509,-110.980134
2022,10,"Rangely, Golf Course",CO,,0.039,1.8466666666666665,4.175000000000001,20.348314606741575,40.0869440009297,-108.761389
2022,10,Red Bluff-Walnut St. District Office,CA,,0.04816129032258063,,6.59032258064516,40.91935483870968,40.17093,-122.25556
2022,10,Red Hills,CA,,0.05323333333333334,,,56.06666666666667,35.64368,-120.23135
2022,10,Red Mountain Air Monitoring Station,AZ,,0.04636666666666668,,,43.46666666666667,33.5079918576164,-111.755334209113
2022,10,Redding - Health Department,CA,,0.045769230769230784,,5.8606060606060595,36.66101694915254,40.550130000932,-122.38092
2022,10,Redlands,CA,,0.05638709677419354,,,67.61290322580645,34.05977,-117.14731
2022,10,Redwood City,CA,0.41935483870967744,0.031193548387096794,18.6258064516129,6.306896551724139,20.959016393442624,37.482934,-122.20337
2022,10,Redwood NP,CA,,,,4.11,22.9,41.560952388,-124.083964246
2022,10,Reseda,CA,0.45161290322580644,0.05258064516129032,19.0741935483871,12.739024390243907,35.11940298507463,34.19925,-118.53276
2022,10,Ridgecrest-Ward,CA,,,,3.732258064516129,19.451612903225808,35.6429431008838,-117.715066487047
2022,10,Rifle-Health Dept,CO,,0.03293548387096775,,,30.451612903225808,39.5418200009265,-107.784125
2022,10,Rocky Mountain NP - Long's Peak,CO,,0.04605084745762712,,1.61,37.95652173913044,40.27813,-105.54564
2022,10,Roosevelt School-Bridgeport,CT,,,,6.504477611940301,34.507462686567166,41.170833000935,-73.194722
2022,10,Roseville-N Sunrise Ave,CA,,0.04864516129032258,18.058064516129033,8.833333333333334,35.77906976744186,38.74643,-121.26498
2022,10,Rubidoux,CA,0.45483870967741935,0.056419354838709676,26.406451612903222,13.191176470588237,34.42152466367713,33.9995800008751,-117.41601
2022,10,SAGUARO PARK,AZ,,0.043633333333333336,,2.17,33.325,32.174538,-110.737116
2022,10,SIPSEY (closed 11-01-2007),AL,,,,5.95,31.75,34.3429044,-87.3397304
2022,10,SLO Roberto,CA,,,,6.012903225806452,33.16129032258065,35.2595015184308,-120.644719880058
2022,10,SOUTH PHOENIX,AZ,0.5423076923076923,0.04070967741935484,,6.248387096774195,26.65909090909091,33.4031400008676,-112.07526
2022,10,SOUTH SCOTTSDALE,AZ,,0.04483870967741936,,,41.70967741935484,33.4796800008686,-111.91721
2022,10,SOUTHSIDE,AL,,0.0431851851851852,,,40.18518518518518,33.904039,-86.053867
2022,10,SPRINGDALE,AR,,0.03790322580645161,,7.699999999999998,38.50704225352113,36.1797000452413,-94.1168273808054
2022,10,STUTTGART,AR,,,,9.450000000000001,45.2,34.5185148426158,-91.5589604988523
2022,10,Sacaton Air Monitoring Site,AZ,,0.046193548387096786,,,43.225806451612904,33.0817039478136,-111.752942659631
2022,10,Sacramento-1309 T Street,CA,,0.04420689655172415,22.637931034482758,7.802631578947367,34.677083333333336,38.56844,-121.49311
2022,10,Sacramento-Bercut Drive,CA,0.5,,23.0,8.148148148148147,26.84375,38.593322,-121.503795
2022,10,Sacramento-Del Paso Manor,CA,,0.05270000000000001,16.035714285714285,8.733333333333333,38.15151515151515,38.6137790009202,-121.368014
2022,10,Saguaro National Park - West,AZ,,,,3.0599999999999996,17.2,32.2487124780919,-111.21849361424
2022,10,Salinas 3,CA,0.24193548387096778,0.033935483870967766,9.32258064516129,5.991666666666667,18.899224806201552,36.6942610009043,-121.623271
2022,10,San Andreas-Gold Strike Road,CA,,0.043733333333333325,,5.038709677419353,34.14754098360656,38.20185,-120.680277
2022,10,San Bernardino,CA,0.4625,0.05306451612903225,31.138709677419357,15.990000000000004,39.56818181818182,34.1066780008763,-117.274063
2022,10,San Diego - Kearny Villa Rd.,CA,,0.04875000000000001,14.336363636363638,7.16,32.78688524590164,32.8457090008602,-117.123964
2022,10,San Diego - Sherman Elementary School,CA,,0.04277419354838711,20.035483870967738,9.537500000000001,39.32089552238806,32.7101770008584,-117.142665
2022,10,San Diego -Rancho Carmel Drive,CA,0.6159999999999999,,22.352000000000004,8.059999999999999,18.85,32.985428,-117.082198
2022,10,San Francisco,CA,0.367741935483871,0.029193548387096785,14.622580645161293,5.732258064516129,18.741935483870968,37.765946,-122.399044
2022,10,San Jose - Jackson,CA,0.4639999999999999,0.035806451612903245,20.986206896551728,10.595121951219511,30.142857142857142,37.348497,-121.894898
2022,10,San Jose - Knox Avenue,CA,0.535483870967742,,22.490322580645163,9.683870967741937,24.967741935483872,37.338135,-121.849783
2022,10,San Lorenzo Valley Middle School,CA,,,,2.79,15.533333333333333,37.0631500009077,-122.083092
2022,10,San Martin,CA,,0.04109677419354839,,,38.12903225806452,37.079379,-121.600031
2022,10,San Pablo,CA,0.49999999999999994,0.03363333333333334,13.343333333333332,9.729032258064516,24.1900826446281,37.9604,-122.356811
2022,10,San Rafael,CA,0.3838709677419355,0.030548387096774213,14.348387096774193,6.551612903225807,20.233870967741936,37.97231,-122.520004
2022,10,San Rafael Wilderness,CA,,,,3.711111111111111,20.444444444444443,34.733888868675,-120.00834936928
2022,10,San Ramon,CA,,0.03445161290322582,20.067741935483863,,25.241935483870968,37.743649,-121.934188
2022,10,Sand Mountain,AL,,0.04238709677419355,,,39.516129032258064,34.289001,-85.970065
2022,10,Santa Barbara,CA,,0.03883870967741937,,10.103225806451613,43.45161290322581,34.4277749961254,-119.691217778642
2022,10,Santa Clarita,CA,0.27692307692307694,0.055730769230769236,19.403846153846157,9.906451612903227,33.6605504587156,34.38344,-118.5284
2022,10,Santa Cruz,CA,,0.031870967741935506,,5.237037037037038,29.0,36.983320000907,-121.98822
2022,10,Santa Maria,CA,,,,6.880645161290323,37.516129032258064,34.8906666667,-120.4328444444
2022,10,Santa Rosa Rancheria,CA,,0.0579047619047619,,,68.85714285714286,36.2332736783669,-119.766211833042
2022,10,Santa Ynez,CA,,0.038709677419354854,,,35.774193548387096,34.605819,-120.075069
2022,10,Sebastopol,CA,0.30645161290322587,0.03135483870967744,7.967741935483872,5.132258064516129,16.943548387096776,38.403765,-122.818294
2022,10,Senior Center Air Monitoring Station,AZ,,,,4.4,24.142857142857142,33.4881307853725,-111.855442782055
2022,10,Sequoia & Kings Canyon NPs - Ash Mountain,CA,,0.06227586206896551,,5.135483870967742,53.18333333333333,36.48947,-118.82915
2022,10,Sequoia & Kings Canyon NPs - Lower Kaweah,CA,,0.0535,,,55.75,36.5661280009031,-118.7777
2022,10,Sequoia NP-Ash Mountain,CA,,,,6.63,36.2,36.498834948,-118.824821113
2022,10,Shafter,CA,,0.05680645161290322,22.212903225806453,,44.064516129032256,35.5035870931035,-119.272606218402
2022,10,Shasta Lake - Lake Blvd,CA,,0.04451612903225806,,,42.25806451612903,40.6892525425033,-122.402194175431
2022,10,Sherwood Island Connector,CT,,,20.38666666666667,,18.833333333333332,41.1183330009348,-73.336667
2022,10,Signal Hill (LBSH),CA,,0.04564516129032259,21.44516129032257,8.344827586206897,34.81318681318681,33.7937130008725,-118.171019
2022,10,Simi Valley-Cochran Street,CA,,0.05106451612903227,16.20689655172414,8.69354838709677,37.778688524590166,34.276316,-118.683685
2022,10,Sloss Shuttlesworth,AL,,,,10.322580645161288,49.516129032258064,33.565278,-86.796389
2022,10,Sloughhouse,CA,,0.05125806451612905,,4.288461538461539,40.01754385964912,38.494475,-121.211131
2022,10,St Johns Air Monitoring Site,AZ,,0.04561290322580646,,,42.38709677419355,33.2902291217036,-112.160597461024
2022,10,Stn.1 Big Pine Paiute site,CA,,,,3.2999999999999985,18.322580645161292,37.155494,-118.293547
2022,10,Stockton - University Park,CA,0.3548387096774193,0.03893548387096775,20.43870967741936,10.016129032258062,26.983870967741936,37.961578,-121.281414
2022,10,Sunlight Mountain,CO,,0.05022580645161291,,,46.74193548387097,39.426,-107.38
2022,10,Sutter Buttes (seasonal),CA,,0.05623333333333333,,,63.2,39.2055720009243,-121.820362
2022,10,TANGERINE,AZ,,0.04296296296296297,,,39.74074074074074,32.4252610008544,-111.06352
2022,10,TEMPE,AZ,,0.04587096774193549,,5.035483870967742,34.82258064516129,33.4112300008677,-111.93471
2022,10,TONTO NM,AZ,,0.045451612903225816,,2.34,35.02439024390244,33.6547,-111.1074
2022,10,"TRAFFIC, RURAL PAVED ROAD",CA,,,,7.580645161290322,38.903225806451616,39.327563,-121.668811
2022,10,Table Mountain Air Monitoring Site,CA,,0.06075862068965517,,6.522580645161289,55.516666666666666,36.9851185574381,-119.658339349936
2022,10,Tahoe City-Fairway Drive,CA,,0.04480645161290324,,4.664516129032258,33.67741935483871,39.1660166666667,-120.148833333333
2022,10,Tarrant Elementary School,AL,,0.038766666666666665,,,36.266666666666666,33.578333,-86.773889
2022,10,Ted Walker Park,AZ,0.3233333333333334,,25.719999999999995,3.2258064516129035,14.395604395604396,32.194671,-111.033167
2022,10,Temecula,CA,,0.051633333333333344,,9.232258064516127,47.91803278688525,33.5830180008699,-117.072202
2022,10,Thirty-Third,AZ,,,37.27272727272727,,35.13636363636363,33.4617300008683,-112.12796
2022,10,Thousand Oaks,CA,,0.04812903225806452,,10.306451612903224,47.064516129032256,34.210169,-118.870509
2022,10,TowaocUMU2,CO,,0.0386451612903226,,,35.67741935483871,37.20006,-108.7331
2022,10,Tracy-Airport,CA,,0.04114285714285714,15.742857142857146,5.26,27.313953488372093,37.682635,-121.442495
2022,10,Tranquillity,CA,,0.045774193548387104,,4.888461538461538,35.78947368421053,36.6342250009037,-120.382331
2022,10,Trona - Athol/Telescope #2,CA,,0.045285714285714304,11.411111111111111,,26.490909090909092,35.77446,-117.3721
2022,10,Trout Creek Pass,CO,,0.04649999999999999,,,43.0,38.91,-106.001
2022,10,Truckee-Fire Station,CA,,,,5.570967741935483,30.806451612903224,39.3278300009251,-120.184592
2022,10,Turlock,CA,,0.04933333333333333,23.649999999999995,8.977419354838712,38.956043956043956,37.488317,-120.836008
2022,10,Tuscan Butte (seasonal),CA,,0.05423076923076923,,,58.61538461538461,40.262072,-122.092766
2022,10,U.S. AIR FORCE ACADEMY,CO,,0.042967741935483875,,,39.774193548387096,38.9583410009227,-104.817215
2022,10,UTE 1,CO,0.10714285714285719,0.04225000000000001,6.403571428571429,3.390322580645161,16.304347826086957,37.13678,-107.62863
2022,10,UTE 3,CO,,0.04103333333333334,10.50344827586207,3.551612903225806,22.477777777777778,37.10258,-107.870219
2022,10,Ukiah-Gobbi Street,CA,,0.03503333333333334,,,32.5,39.14566,-123.20298
2022,10,Ukiah-Library,CA,,,,9.044444444444444,46.03703703703704,39.15047,-123.20655
2022,10,Upland,CA,0.4566666666666667,0.0548,27.596666666666675,14.14516129032258,38.33057851239669,34.10374,-117.62914
2022,10,"VA, TUSCALOOSA",AL,,,,7.909999999999999,39.9,33.189931,-87.484189
2022,10,Vacaville-Ulatis Drive,CA,,0.042709677419354844,,,41.38709677419355,38.35655,-121.94986
2022,10,Vallejo,CA,0.49999999999999994,0.03367857142857144,12.839285714285712,6.316129032258062,23.695945945945947,38.102507,-122.237976
2022,10,Victorville-Park Avenue,CA,,0.04934615384615385,32.98709677419354,7.212903225806453,38.46218487394958,34.5109611108812,-117.32554
2022,10,Visalia-W. Ashland Avenue,CA,,0.060580645161290324,23.603225806451615,14.67777777777778,53.826530612244895,36.30815,-119.3129
2022,10,WEST CHANDLER,AZ,0.2645161290322581,0.04276666666666668,,,20.950819672131146,33.2989600008662,-111.88426
2022,10,WEST PHOENIX,AZ,0.8548387096774194,0.04545161290322581,29.607142857142858,7.29090909090909,29.772357723577237,33.4837800008686,-112.14256
2022,10,WMRC/NCORE,CA,0.10000000000000003,0.04180645161290324,,3.52686567164179,20.54032258064516,37.360684,-118.330783
2022,10,"Ward, Sumter Co.",AL,,0.03656666666666668,,9.416129032258066,41.08196721311475,32.362606,-88.277992
2022,10,Weaverville-Courthouse,CA,,,,5.161290322580645,28.64516129032258,40.73475,-122.9412
2022,10,Welby,CO,0.5354838709677419,0.04145000000000001,35.114814814814814,,23.692307692307693,39.8381190009282,-104.94984
2022,10,West Los Angeles,CA,,0.044709677419354846,23.080645161290324,,31.806451612903224,34.05111,-118.45636
2022,10,Western Conn State Univ,CT,,,,6.2194029850746295,32.59701492537314,41.399167000936,-73.443056
2022,10,Westmorland,CA,,0.03596666666666668,,,33.56666666666667,33.0325,-115.62361
2022,10,Wetumpka Westside Technology Park,AL,,0.038666666666666676,,,36.36666666666667,32.53568,-86.255193
2022,10,Willits-Blosser Lane,CA,,,,11.583870967741932,54.61290322580645,39.39861,-123.35872
2022,10,Willows-Colusa Street,CA,,0.04612903225806452,,8.148387096774195,42.903225806451616,39.53387,-122.190834
2022,10,Woodland-Gibson Road,CA,,0.04887096774193549,,9.959999999999999,49.583333333333336,38.66121,-121.73269
2022,10,Wylam,AL,,,,9.552173913043477,46.97826086956522,33.499722,-86.924167
2022,10,YUMA SUPERSITE,AZ,,0.04593548387096774,,7.061290322580645,40.53225806451613,32.690278,-114.61444
